amdno,type,elems,lat,lon,alt,地名,knName,enName,気温
93042,C,11110000,24.781666666666663,125.295,43,鏡原,カガミハラ：宮古空港,Kagamihara,30.8
93062,C,11110000,24.65333333333333,124.675,10,仲筋,ナカスジ：多良間空港,Nakasuji,31.3
94001,C,11112010,24.506666666666668,124.28,11,伊原間,イバルマ,Ibaruma,30.9
94011,C,11110000,24.466666666666665,122.97833333333334,15,所野,トコロノ：与那国空港,Tokorono,31.0
94017,B,11111011,24.466666666666665,123.01,30,与那国島,ヨナグニジマ,Yonagunijima Island,32.0
94062,B,11111011,24.426666666666662,123.765,10,西表島,イリオモテジマ,Iriomotejima Island,31.1
94081,A,11111011,24.336666666666662,124.16333333333333,6,石垣島,イシガキジマ,Ishigakijima Island,32.5
94086,C,11110000,24.395,124.245,31,盛山,モリヤマ：新石垣空港,Moriyama,30.7
94101,C,11112010,24.265,123.87166666666668,33,大原,オオハラ,Ohara,31.7
94116,C,11112010,24.055,123.76666666666668,38,波照間,ハテルマ,Hateruma,30.1
